hcp_id,period,specialty,region,territory_id,institution_type,decile,years_in_practice,calls_last_90d,days_since_last_call,email_sent_last_90d,emails_opened_last_90d,samples_dropped_last_90d,speaker_program_attended_12m,digital_engagement_score,patient_volume_est,nbrx_last_month,nbrx_3m_avg,trx_3m_avg,competitor_share_pct,payer_mix_commercial_pct,formulary_status,campaign_wave_id,followup_call_logged_flag,territory_target_refresh_flag,responded_strict,responded_loose
102082,2025-04,Endocrinology,West,T-W21,Private Clinic,6,20.0,6,3.0,8,4,6,0,56.6,118.0,12.54,9.62,35.02,46.6,72.8,Restricted,W61,1.0,1.0,1,1
101053,2024-09,Endocrinology,Central,T-C65,Private Clinic,6,18.0,5,3.0,7,2,3,0,55.5,118.0,10.05,9.62,40.98,66.7,72.0,Non-preferred,W119,0.0,0.0,0,0
101810,2024-09,Nephrology,North,T-N10,Private Clinic,1,11.0,5,3.0,3,1,3,1,52.4,64.0,2.03,3.06,9.48,44.2,67.3,Non-preferred,W118,1.0,1.0,0,0
100962,2025-12,Endocrinology,North,T-N60,Hospital,2,14.0,3,4.0,10,2,5,0,67.6,75.0,2.38,4.37,15.43,56.4,75.7,Preferred,W30,0.0,1.0,0,0
100739,2024-09,Nephrology,North,T-N19,Academic,4,18.0,5,3.0,5,1,5,0,56.8,97.0,6.74,7.0,28.1,64.4,46.9,Restricted,W86,0.0,0.0,0,0
100407,2024-12,Internal Medicine,North,T-N67,Private Clinic,9,22.0,4,4.0,3,1,3,1,26.1,150.0,10.29,13.56,47.25,37.7,81.2,Non-preferred,W60,0.0,0.0,0,1
101087,2024-04,Internal Medicine,East,T-E71,Academic,10,24.0,6,3.0,4,2,8,0,38.6,161.0,10.77,14.87,53.73,40.8,38.2,Non-preferred,W49,0.0,0.0,0,1
101687,2025-03,Primary Care,Central,T-C59,Group Practice,4,21.0,3,4.0,9,5,2,0,35.7,97.0,10.9,7.0,25.84,59.5,58.2,Non-preferred,W79,0.0,1.0,0,0
101608,2024-01,Primary Care,North,T-N71,Hospital,3,5.0,1,6.0,5,1,0,0,23.8,86.0,7.26,5.69,21.58,29.9,64.9,Non-preferred,W131,0.0,0.0,0,0
101490,2025-04,Internal Medicine,West,T-W78,Private Clinic,1,32.0,2,5.0,7,1,1,0,23.6,64.0,3.14,3.06,10.27,42.3,70.7,Non-preferred,W1,0.0,1.0,0,0
101137,2025-07,Cardiology,North,T-N70,Private Clinic,9,8.0,3,4.0,13,5,5,0,64.9,150.0,13.64,13.56,53.52,32.0,25.4,Non-preferred,W147,1.0,0.0,1,1
100460,2025-07,Internal Medicine,Central,T-C40,Academic,3,11.0,2,5.0,4,3,2,0,39.8,86.0,4.13,5.69,20.7,40.4,37.7,Non-preferred,W58,1.0,0.0,0,0
101121,2024-03,Internal Medicine,Central,T-C21,Academic,2,11.0,2,5.0,5,2,2,0,53.6,75.0,3.57,4.37,14.67,44.8,55.5,Non-preferred,W32,0.0,0.0,0,1
102010,2025-11,Cardiology,North,T-N51,Group Practice,6,20.0,1,6.0,6,0,1,0,25.8,118.0,10.01,9.62,22.15,75.7,63.0,Preferred,W132,0.0,1.0,0,0
100643,2025-11,Endocrinology,East,T-E68,Private Clinic,7,14.0,1,6.0,4,0,1,0,54.9,129.0,10.33,10.94,36.36,58.0,67.9,Non-preferred,W165,0.0,0.0,0,0
101037,2024-02,Nephrology,South,T-S20,Group Practice,2,8.0,2,5.0,8,2,1,0,55.9,75.0,4.61,4.37,13.69,40.8,59.3,Preferred,W118,0.0,0.0,0,0
101621,2024-10,Internal Medicine,South,T-S21,Hospital,2,17.0,1,6.0,7,1,0,0,37.3,75.0,2.89,4.37,12.7,53.5,71.6,Restricted,W75,0.0,0.0,0,0
100523,2024-10,Nephrology,Central,T-C78,Academic,7,14.0,3,4.0,4,1,3,0,53.6,129.0,7.67,10.94,40.96,63.0,66.3,Non-preferred,W176,0.0,0.0,0,0
101659,2024-09,Nephrology,West,T-W62,Academic,2,13.0,1,6.0,6,0,0,0,22.2,75.0,5.54,4.37,15.15,43.0,28.5,Non-preferred,W179,0.0,0.0,0,0
101189,2024-02,Internal Medicine,South,T-S62,Hospital,7,25.0,4,4.0,6,1,8,0,41.6,129.0,6.06,10.94,39.05,40.9,46.8,Restricted,W109,0.0,0.0,0,0
100126,2025-08,Cardiology,Central,T-C53,Hospital,4,16.0,2,5.0,7,1,2,0,41.6,97.0,7.13,7.0,16.24,24.1,39.8,Restricted,W177,0.0,0.0,0,0
100658,2024-06,Internal Medicine,East,T-E16,Private Clinic,6,23.0,4,4.0,5,1,5,0,28.9,118.0,8.59,9.62,30.21,27.3,42.5,Preferred,W30,0.0,0.0,0,0
100177,2024-10,Internal Medicine,North,T-N70,Group Practice,9,20.0,3,4.0,11,1,3,0,34.7,150.0,3.7,13.56,34.02,29.3,43.3,Restricted,W138,0.0,0.0,0,1
100058,2024-11,Cardiology,East,T-E75,Private Clinic,6,18.0,4,4.0,5,1,6,0,38.7,118.0,11.16,9.62,36.5,66.1,58.6,Non-preferred,W148,0.0,1.0,0,1
100745,2025-01,Endocrinology,Central,T-C42,Hospital,10,13.0,9,2.0,11,3,9,1,58.9,161.0,20.18,14.87,50.95,22.6,50.0,Not covered,W149,0.0,1.0,0,0
101495,2025-12,Primary Care,Central,T-C58,Hospital,5,15.0,2,5.0,7,2,3,0,28.3,107.0,8.72,8.31,32.04,66.7,58.0,Non-preferred,W169,1.0,0.0,0,0
101543,2025-10,Cardiology,North,T-N73,Group Practice,10,16.0,4,4.0,5,0,5,1,52.8,161.0,16.04,14.87,59.26,62.4,53.1,Preferred,W162,0.0,0.0,0,1
101406,2024-07,Internal Medicine,East,T-E13,Group Practice,10,17.0,4,4.0,2,0,2,1,26.7,161.0,19.42,14.87,51.6,59.0,53.7,Preferred,W19,1.0,0.0,0,1
100965,2024-10,Internal Medicine,North,T-N37,Hospital,1,22.0,3,4.0,6,3,5,0,32.3,64.0,3.96,3.06,11.72,94.9,60.8,Non-preferred,W94,0.0,0.0,0,0
101183,2024-11,Cardiology,South,T-S37,Hospital,4,18.0,3,4.0,6,4,2,0,67.2,97.0,4.8,7.0,27.84,48.6,41.4,Non-preferred,W113,1.0,0.0,0,0
100671,2024-01,Cardiology,North,T-N72,Group Practice,2,31.0,1,6.0,9,1,0,0,32.6,75.0,5.47,4.37,20.14,59.7,65.0,Preferred,W24,0.0,0.0,0,0
101113,2025-03,Primary Care,North,T-N41,Private Clinic,6,17.0,6,3.0,5,2,6,1,56.1,118.0,5.15,9.62,29.37,51.9,62.1,Preferred,W191,0.0,0.0,0,0
100863,2025-12,Primary Care,East,T-E73,Group Practice,6,15.0,4,4.0,7,4,3,1,53.4,118.0,6.83,9.62,30.76,73.0,56.0,Non-preferred,W9,1.0,1.0,0,0
101906,2024-11,Primary Care,North,T-N68,Hospital,9,25.0,7,3.0,9,2,8,0,32.8,150.0,14.86,13.56,43.71,34.1,89.1,Preferred,W97,1.0,1.0,0,1
100068,2024-03,Primary Care,South,T-S10,Private Clinic,5,6.0,2,5.0,5,1,0,0,56.9,107.0,5.47,8.31,31.91,71.2,42.8,Non-preferred,W69,0.0,1.0,0,0
100131,2024-05,Cardiology,Central,T-C26,Hospital,7,22.0,3,4.0,5,2,1,0,38.9,129.0,10.56,10.94,27.12,37.3,42.9,Restricted,W136,0.0,0.0,0,0
101628,2024-02,Cardiology,West,T-W16,Group Practice,9,28.0,1,6.0,6,1,0,1,61.7,150.0,7.0,13.56,47.74,34.3,63.5,Not covered,W141,0.0,0.0,0,0
101933,2025-03,Primary Care,East,T-E26,Private Clinic,7,11.0,4,4.0,5,1,3,0,59.1,129.0,15.46,10.94,39.26,41.7,20.4,Preferred,W184,1.0,1.0,1,1
100767,2024-06,Internal Medicine,South,T-S33,Hospital,5,17.0,1,6.0,8,1,2,0,37.4,107.0,6.03,8.31,33.89,54.6,35.3,Preferred,W129,1.0,1.0,1,1
100527,2025-04,Primary Care,West,T-W62,Private Clinic,3,8.0,2,5.0,8,4,0,0,48.1,86.0,6.84,5.69,11.4,78.6,30.4,Non-preferred,W218,1.0,0.0,0,0
100437,2024-09,Internal Medicine,West,T-W23,Hospital,5,18.0,2,5.0,8,1,3,0,36.7,107.0,9.67,8.31,21.29,43.8,58.2,Restricted,W67,0.0,0.0,0,0
101952,2025-07,Cardiology,South,T-S53,Hospital,10,23.0,7,3.0,4,2,5,0,52.5,161.0,1.97,14.87,47.13,41.7,43.4,Preferred,W106,1.0,0.0,1,1
101084,2025-11,Nephrology,South,T-S21,Private Clinic,10,18.0,10,2.0,5,3,6,0,62.6,161.0,22.81,14.87,51.79,54.2,67.8,Preferred,W139,0.0,1.0,0,1
101564,2024-07,Nephrology,West,T-W16,Private Clinic,5,6.0,4,4.0,5,2,4,0,24.5,107.0,10.02,8.31,30.58,35.7,44.5,Restricted,W96,0.0,0.0,0,0
101613,2025-04,Cardiology,North,T-N59,Private Clinic,10,18.0,11,2.0,8,4,8,0,59.8,161.0,17.34,14.87,50.46,25.3,67.4,Non-preferred,W155,0.0,1.0,0,1
101016,2024-12,Primary Care,South,T-S26,Private Clinic,9,8.0,4,4.0,9,4,3,0,33.0,150.0,15.63,13.56,41.1,29.4,41.4,Non-preferred,W26,0.0,0.0,0,0
102071,2025-07,Primary Care,North,T-N15,Group Practice,5,17.0,2,5.0,10,4,4,0,41.7,107.0,14.54,8.31,24.03,55.2,48.7,Preferred,W96,0.0,1.0,0,1
101683,2025-05,Nephrology,Central,T-C64,Hospital,3,16.0,2,5.0,10,5,3,0,53.2,86.0,4.47,5.69,9.35,57.9,14.4,Preferred,W83,0.0,0.0,0,0
100659,2025-04,Endocrinology,Central,T-C33,Hospital,5,17.0,6,3.0,7,4,4,0,58.7,107.0,13.44,8.31,29.06,44.8,34.7,Non-preferred,W2,0.0,0.0,0,0
101383,2025-11,Internal Medicine,South,T-S65,Hospital,1,17.0,1,6.0,9,3,2,0,21.0,64.0,2.67,3.06,10.31,76.2,37.2,Non-preferred,W68,0.0,0.0,0,0
102007,2024-01,Cardiology,North,T-N41,Hospital,6,16.0,2,5.0,8,1,1,0,39.3,118.0,10.86,9.62,45.63,60.2,71.5,Preferred,W15,0.0,1.0,0,0
101718,2024-02,Cardiology,South,T-S57,Private Clinic,3,19.0,2,5.0,7,4,1,0,57.0,86.0,5.33,5.69,23.29,42.5,60.6,Restricted,W164,0.0,0.0,0,0
100229,2024-05,Endocrinology,West,T-W55,Private Clinic,10,12.0,4,4.0,6,2,6,0,50.9,161.0,13.12,14.87,59.73,15.7,46.4,Restricted,W60,0.0,0.0,0,1
100339,2024-10,Primary Care,East,T-E33,Hospital,3,18.0,4,4.0,11,4,2,0,67.9,86.0,4.8,5.69,12.05,25.9,55.9,Preferred,W159,0.0,0.0,0,0
101096,2024-03,Internal Medicine,Central,T-C69,Group Practice,1,1.0,0,8.0,6,2,0,0,52.6,64.0,3.21,3.06,13.57,44.1,53.1,Not covered,W120,0.0,0.0,0,0
101814,2025-09,Primary Care,South,T-S51,Group Practice,3,10.0,5,3.0,13,3,5,0,52.0,86.0,4.08,5.69,14.94,33.9,65.2,Preferred,W121,1.0,0.0,0,0
101653,2024-02,Internal Medicine,South,T-S13,Private Clinic,3,20.0,2,5.0,5,1,4,0,38.2,86.0,7.65,5.69,18.95,61.6,71.1,Preferred,W3,0.0,0.0,0,0
101847,2025-11,Primary Care,North,T-N42,Group Practice,3,7.0,1,6.0,8,3,1,0,45.3,86.0,3.51,5.69,25.08,60.0,72.0,Non-preferred,W44,0.0,0.0,0,0
100771,2024-02,Cardiology,East,T-E57,Hospital,5,10.0,2,5.0,5,1,1,0,13.4,107.0,4.35,8.31,32.36,22.5,49.0,Non-preferred,W84,0.0,0.0,0,0
100245,2024-03,Internal Medicine,South,T-S13,Hospital,9,6.0,5,3.0,5,0,4,0,55.2,150.0,11.75,13.56,44.56,37.8,60.7,Non-preferred,W141,0.0,0.0,0,1
101733,2024-10,Cardiology,North,T-N73,Private Clinic,4,24.0,7,3.0,2,0,14,0,68.6,97.0,11.0,7.0,19.61,67.1,63.9,Not covered,W206,0.0,0.0,0,0
100736,2025-03,Internal Medicine,South,T-S48,Group Practice,6,23.0,5,3.0,9,1,3,0,65.4,118.0,15.23,9.62,41.26,53.5,15.5,Non-preferred,W37,0.0,0.0,0,0
101817,2024-03,Internal Medicine,West,T-W72,Private Clinic,8,13.0,4,4.0,4,2,3,0,40.7,139.0,10.57,12.25,41.08,6.9,67.9,Restricted,W12,1.0,0.0,0,0
101390,2025-08,Primary Care,North,T-N10,Academic,7,3.0,3,4.0,11,5,3,0,49.5,129.0,9.58,10.94,33.87,63.2,63.1,Non-preferred,W155,0.0,0.0,0,0
101439,2024-11,Cardiology,Central,T-C26,Private Clinic,4,17.0,4,4.0,6,4,1,0,67.3,97.0,7.71,7.0,18.38,37.8,67.4,Non-preferred,W32,0.0,0.0,0,0
101876,2024-02,Endocrinology,East,T-E25,Private Clinic,7,22.0,5,3.0,9,4,2,1,44.7,129.0,3.09,10.94,29.19,16.3,43.7,Preferred,W205,1.0,1.0,1,1
100500,2025-02,Internal Medicine,West,T-W75,Private Clinic,4,12.0,1,6.0,5,2,1,0,63.5,97.0,9.7,7.0,27.06,61.9,64.9,Preferred,W30,0.0,0.0,0,0
100267,2025-03,Endocrinology,West,T-W52,Group Practice,10,14.0,5,3.0,5,0,3,0,43.7,161.0,16.45,14.87,64.26,54.1,65.8,Preferred,W85,0.0,0.0,0,1
100001,2025-06,Internal Medicine,North,T-N77,Group Practice,8,1.0,4,4.0,9,4,6,1,33.0,139.0,8.27,12.25,25.55,65.9,50.9,Restricted,W163,0.0,0.0,0,0
101359,2025-10,Internal Medicine,Central,T-C32,Private Clinic,5,15.0,4,4.0,5,1,3,0,46.3,107.0,6.56,8.31,27.6,29.4,57.2,Restricted,W141,0.0,0.0,0,0
102003,2025-11,Primary Care,North,T-N74,Group Practice,1,21.0,2,5.0,8,2,3,0,55.7,64.0,3.86,3.06,8.74,82.4,45.6,Non-preferred,W190,0.0,1.0,0,1
101882,2025-01,Internal Medicine,East,T-E41,Hospital,9,22.0,9,2.0,10,3,6,1,81.2,150.0,12.56,13.56,45.16,32.7,47.8,Not covered,W74,0.0,1.0,0,1
100631,2024-11,Cardiology,West,T-W41,Private Clinic,7,29.0,7,3.0,10,2,3,0,41.6,129.0,10.45,10.94,49.27,47.2,24.5,Not covered,W74,0.0,0.0,0,0
101246,2024-01,Nephrology,East,T-E27,Hospital,10,23.0,5,3.0,3,2,3,1,26.4,161.0,12.67,14.87,70.85,65.2,69.3,Restricted,W162,0.0,1.0,0,0
101963,2024-04,Primary Care,West,T-W14,Group Practice,3,12.0,1,6.0,8,4,1,1,26.8,86.0,4.92,5.69,20.07,69.1,71.2,Non-preferred,W194,0.0,0.0,0,0
100383,2025-03,Primary Care,Central,T-C65,Hospital,10,12.0,8,2.0,5,2,6,0,64.9,161.0,3.14,14.87,54.74,33.1,50.0,Not covered,W151,0.0,0.0,0,0
100337,2025-08,Primary Care,East,T-E67,Private Clinic,9,23.0,9,2.0,8,4,8,0,61.8,150.0,3.62,13.56,31.74,42.3,13.4,Restricted,W183,1.0,1.0,1,1
101485,2025-09,Cardiology,West,T-W55,Private Clinic,1,3.0,1,6.0,6,3,1,0,45.7,64.0,2.57,3.06,12.46,77.3,51.7,Restricted,W102,0.0,0.0,0,0
101351,2024-07,Cardiology,South,T-S71,Hospital,2,15.0,3,4.0,4,1,1,0,40.7,75.0,4.0,4.37,15.5,31.6,54.3,Non-preferred,W47,0.0,0.0,0,1
100617,2024-10,Primary Care,North,T-N72,Hospital,3,21.0,3,4.0,6,2,4,1,52.1,86.0,5.04,5.69,18.31,40.5,57.0,Restricted,W213,0.0,0.0,1,1
100364,2025-05,Primary Care,East,T-E47,Hospital,7,24.0,5,3.0,4,2,2,0,64.9,129.0,14.25,10.94,28.51,62.1,62.2,Restricted,W5,0.0,1.0,0,0
101308,2025-10,Primary Care,East,T-E41,Private Clinic,4,22.0,4,4.0,2,0,3,0,57.2,97.0,4.9,7.0,13.57,35.1,64.2,Preferred,W178,0.0,0.0,0,0
100808,2024-11,Nephrology,Central,T-C37,Group Practice,3,25.0,1,6.0,8,2,1,0,45.9,86.0,6.92,5.69,15.55,43.3,74.1,Not covered,W121,1.0,1.0,1,1
101033,2024-09,Cardiology,West,T-W79,Hospital,5,5.0,6,3.0,3,0,3,0,46.0,107.0,4.21,8.31,17.14,25.7,63.2,Restricted,W2,0.0,1.0,0,0
100971,2025-08,Primary Care,South,T-S55,Group Practice,9,11.0,5,3.0,4,1,4,1,34.6,150.0,10.23,13.56,67.89,85.7,26.0,Preferred,W1,0.0,1.0,0,1
100292,2025-06,Internal Medicine,West,T-W61,Private Clinic,9,24.0,14,2.0,3,2,9,0,68.4,150.0,13.56,13.56,36.96,11.6,54.3,Non-preferred,W14,1.0,0.0,1,1
101396,2025-11,Primary Care,West,T-W77,Private Clinic,1,10.0,3,4.0,9,5,0,0,50.6,64.0,1.96,3.06,11.86,63.1,37.5,Non-preferred,W169,0.0,0.0,0,0
100056,2024-10,Nephrology,West,T-W37,Hospital,10,12.0,10,2.0,3,1,7,0,41.8,161.0,19.1,14.87,49.64,36.5,67.4,Restricted,W41,1.0,1.0,1,1
102079,2025-06,Endocrinology,East,T-E34,Hospital,10,19.0,4,4.0,10,5,6,0,32.9,161.0,8.18,14.87,62.98,67.5,30.3,Not covered,W191,0.0,0.0,0,0
101541,2024-05,Internal Medicine,West,T-W25,Hospital,9,12.0,6,3.0,9,4,7,0,67.4,150.0,16.01,13.56,53.94,68.7,52.7,Non-preferred,W115,0.0,0.0,0,0
101130,2024-01,Endocrinology,South,T-S59,Hospital,1,15.0,3,4.0,6,2,4,0,47.3,64.0,1.64,3.06,12.07,73.5,37.8,Restricted,W44,0.0,1.0,0,0
101222,2024-12,Primary Care,East,T-E71,Academic,10,18.0,6,3.0,5,2,5,0,68.7,161.0,17.1,14.87,41.43,25.8,55.5,Preferred,W137,0.0,1.0,0,1
100473,2024-01,Cardiology,Central,T-C65,Group Practice,4,15.0,3,4.0,10,3,7,0,50.8,97.0,6.19,7.0,22.63,70.5,75.8,Not covered,W214,0.0,0.0,0,0
100162,2025-12,Internal Medicine,Central,T-C68,Private Clinic,8,9.0,2,5.0,13,3,2,0,59.3,139.0,13.34,12.25,47.67,44.8,50.5,Non-preferred,W90,0.0,1.0,0,0
101687,2025-06,Primary Care,Central,T-C59,Group Practice,4,21.0,1,6.0,9,6,0,0,30.4,97.0,6.4,7.0,18.11,67.1,63.2,Non-preferred,W40,0.0,0.0,0,0
101582,2025-09,Nephrology,West,T-W41,Hospital,3,10.0,2,5.0,10,3,1,0,43.4,86.0,4.75,5.69,19.14,40.6,43.5,Preferred,W75,1.0,0.0,0,0
100192,2024-05,Internal Medicine,West,T-W64,Hospital,2,23.0,3,4.0,7,7,1,0,56.4,75.0,4.65,4.37,11.31,54.0,79.0,Preferred,W187,0.0,1.0,0,0
100308,2025-12,Endocrinology,West,T-W49,Private Clinic,8,12.0,2,5.0,6,2,1,0,43.5,139.0,15.69,12.25,48.58,60.6,52.9,Preferred,W185,0.0,0.0,0,0
101895,2024-11,Primary Care,North,T-N40,Private Clinic,9,25.0,8,2.0,4,2,12,0,37.4,150.0,6.67,13.56,49.0,50.2,79.7,Restricted,W93,1.0,0.0,0,1
100827,2024-10,Endocrinology,North,T-N61,Group Practice,4,28.0,2,5.0,5,3,3,0,46.6,97.0,10.22,7.0,20.49,58.6,68.9,Non-preferred,W96,0.0,0.0,0,0
102054,2024-03,Primary Care,North,T-N38,Private Clinic,6,18.0,3,4.0,7,3,8,0,35.9,118.0,12.01,9.62,27.16,37.4,67.5,Non-preferred,W186,0.0,0.0,0,0
100313,2024-08,Internal Medicine,South,T-S28,Group Practice,1,21.0,0,8.0,5,0,0,0,31.8,64.0,3.46,3.06,11.68,54.2,56.4,Restricted,W101,1.0,0.0,0,0
101925,2025-07,Primary Care,Central,T-C78,Hospital,4,21.0,4,4.0,5,0,3,0,39.9,97.0,12.88,7.0,21.38,27.4,37.1,Restricted,W146,0.0,0.0,0,1
100658,2025-05,Internal Medicine,East,T-E16,Private Clinic,6,23.0,3,4.0,4,1,3,0,52.9,118.0,15.15,9.62,36.97,58.6,78.9,Preferred,W1,0.0,0.0,0,0
101775,2025-10,Internal Medicine,West,T-W79,Private Clinic,3,6.0,4,4.0,8,1,4,0,82.0,86.0,6.05,5.69,16.49,50.4,37.4,Restricted,W40,0.0,0.0,0,0
101608,2024-10,Primary Care,North,T-N71,Hospital,3,5.0,1,6.0,7,2,1,0,36.0,86.0,4.9,5.69,16.54,62.6,57.1,Non-preferred,W205,0.0,0.0,0,0
101195,2025-02,Internal Medicine,East,T-E36,Academic,7,16.0,5,3.0,5,1,5,0,44.3,129.0,17.26,10.94,43.08,60.3,53.6,Preferred,W97,0.0,0.0,0,0
101135,2025-05,Internal Medicine,West,T-W52,Private Clinic,8,12.0,6,3.0,5,1,4,1,16.4,139.0,10.5,12.25,33.03,55.3,77.5,Non-preferred,W36,0.0,0.0,0,0
100814,2025-08,Primary Care,East,T-E59,Private Clinic,1,2.0,2,5.0,8,3,1,0,44.8,64.0,3.0,3.06,10.81,87.0,62.3,Preferred,W2,0.0,0.0,0,1
100184,2025-06,Nephrology,West,T-W73,Private Clinic,1,12.0,0,8.0,10,4,0,0,40.5,64.0,2.91,3.06,8.19,50.8,51.9,Preferred,W112,0.0,0.0,0,0
101727,2025-10,Endocrinology,South,T-S12,Private Clinic,10,9.0,6,3.0,5,2,7,0,25.4,161.0,19.18,14.87,31.5,19.8,49.4,Preferred,W66,1.0,0.0,1,1
100407,2024-10,Internal Medicine,North,T-N67,Private Clinic,9,22.0,6,3.0,3,1,3,0,31.7,150.0,15.46,13.56,61.17,41.7,72.7,Restricted,W183,0.0,0.0,0,0
101863,2024-12,Internal Medicine,South,T-S69,Group Practice,1,16.0,2,5.0,7,1,1,0,42.2,64.0,0.61,3.06,10.74,62.3,72.7,Not covered,W53,0.0,0.0,0,1
101641,2025-01,Internal Medicine,Central,T-C31,Hospital,2,20.0,4,4.0,3,2,2,0,47.3,75.0,1.43,4.37,13.06,36.6,63.7,Preferred,W175,0.0,1.0,0,0
101311,2024-09,Cardiology,East,T-E58,Hospital,7,8.0,8,2.0,8,4,9,0,75.6,129.0,9.11,10.94,51.9,16.7,47.5,Restricted,W212,0.0,0.0,0,1
100799,2024-06,Internal Medicine,North,T-N59,Private Clinic,3,9.0,1,6.0,10,0,1,1,35.6,86.0,2.04,5.69,12.88,61.0,74.1,Restricted,W177,0.0,0.0,0,1
100306,2024-06,Endocrinology,North,T-N39,Private Clinic,4,18.0,1,6.0,8,1,0,0,30.0,97.0,7.03,7.0,15.84,64.0,83.4,Preferred,W64,0.0,0.0,0,0
100029,2024-03,Endocrinology,South,T-S57,Academic,9,24.0,3,4.0,8,5,4,0,59.1,150.0,11.53,13.56,55.99,41.6,60.5,Preferred,W36,0.0,1.0,1,1
101242,2025-01,Endocrinology,South,T-S15,Group Practice,1,24.0,1,6.0,8,3,1,0,35.5,64.0,0.45,3.06,10.17,61.0,70.9,Preferred,W114,0.0,0.0,0,0
101299,2024-01,Primary Care,North,T-N43,Academic,8,1.0,1,6.0,7,2,1,0,30.2,139.0,11.48,12.25,45.8,37.0,31.5,Restricted,W65,0.0,0.0,0,0
101163,2025-11,Internal Medicine,East,T-E14,Private Clinic,6,15.0,4,4.0,9,5,3,0,42.6,118.0,8.63,9.62,30.88,30.6,64.7,Preferred,W203,0.0,0.0,0,0
101346,2025-04,Endocrinology,South,T-S73,Private Clinic,5,12.0,5,3.0,6,2,4,0,68.6,107.0,7.8,8.31,14.46,70.9,31.0,Non-preferred,W214,0.0,0.0,0,0
100472,2025-08,Internal Medicine,West,T-W76,Group Practice,1,21.0,0,8.0,1,0,0,0,23.1,64.0,3.84,3.06,9.31,45.5,62.0,Restricted,W114,0.0,0.0,0,0
101086,2025-07,Primary Care,North,T-N30,Private Clinic,8,14.0,3,4.0,7,1,5,1,73.4,139.0,9.93,12.25,50.3,6.8,68.6,Non-preferred,W5,1.0,1.0,0,0
101582,2025-02,Nephrology,West,T-W41,Hospital,3,10.0,3,4.0,6,2,1,0,43.5,86.0,7.89,5.69,22.59,76.3,42.0,Non-preferred,W207,0.0,0.0,0,0
101014,2025-08,Internal Medicine,East,T-E34,Private Clinic,4,11.0,4,4.0,5,3,1,0,83.7,97.0,12.22,7.0,22.34,43.8,20.4,Restricted,W114,1.0,0.0,0,0
101506,2025-07,Primary Care,North,T-N46,Hospital,8,29.0,2,5.0,8,1,2,1,51.4,139.0,13.48,12.25,33.67,58.4,64.8,Not covered,W83,0.0,0.0,0,0
101078,2024-11,Internal Medicine,East,T-E34,Private Clinic,9,15.0,8,2.0,10,3,5,0,44.3,150.0,14.36,13.56,41.2,46.1,54.5,Non-preferred,W191,0.0,0.0,0,0
101797,2025-03,Internal Medicine,South,T-S57,Private Clinic,1,11.0,2,5.0,7,5,1,0,82.0,64.0,4.54,3.06,11.04,72.3,33.5,Non-preferred,W139,0.0,1.0,0,0
101834,2024-02,Primary Care,Central,T-C26,Private Clinic,3,11.0,0,8.0,5,1,0,0,55.0,86.0,9.24,5.69,20.74,78.7,45.1,Preferred,W38,0.0,0.0,0,0
101959,2025-08,Internal Medicine,South,T-S56,Group Practice,4,20.0,1,6.0,6,2,0,0,36.3,97.0,4.8,7.0,21.2,53.0,46.1,Restricted,W114,0.0,0.0,0,0
101703,2024-12,Cardiology,Central,T-C61,Private Clinic,1,10.0,4,4.0,6,0,5,0,43.7,64.0,2.05,3.06,10.09,80.0,33.0,Preferred,W182,0.0,0.0,0,0
101460,2025-09,Cardiology,South,T-S24,Private Clinic,5,2.0,2,5.0,6,0,2,0,50.5,107.0,6.72,8.31,26.61,77.7,60.0,Non-preferred,W142,0.0,0.0,0,0
100117,2024-04,Internal Medicine,North,T-N78,Academic,8,16.0,9,2.0,3,1,10,0,38.8,139.0,13.83,12.25,50.1,16.2,49.0,Non-preferred,W101,0.0,1.0,0,1
100902,2025-01,Primary Care,West,T-W60,Academic,8,12.0,8,2.0,8,2,1,0,39.8,139.0,21.87,12.25,48.67,23.5,56.1,Restricted,W208,0.0,0.0,0,0
100673,2025-07,Internal Medicine,South,T-S41,Group Practice,4,14.0,1,6.0,14,3,1,0,48.5,97.0,7.64,7.0,27.28,35.4,66.6,Restricted,W159,0.0,0.0,0,0
101442,2024-03,Primary Care,West,T-W46,Hospital,5,19.0,4,4.0,11,4,2,0,42.6,107.0,6.42,8.31,38.66,81.2,63.1,Non-preferred,W158,0.0,0.0,1,1
101043,2025-04,Endocrinology,West,T-W68,Group Practice,3,6.0,4,4.0,5,3,4,1,75.7,86.0,7.49,5.69,18.66,65.9,41.8,Restricted,W8,0.0,0.0,0,0
101815,2024-01,Primary Care,South,T-S24,Private Clinic,3,11.0,3,4.0,3,2,6,0,55.4,86.0,8.58,5.69,18.97,44.5,59.8,Preferred,W182,0.0,0.0,0,0
100483,2024-09,Primary Care,North,T-N47,Private Clinic,4,18.0,2,5.0,6,3,1,0,61.6,97.0,14.51,7.0,19.02,25.7,71.9,Preferred,W48,0.0,0.0,0,0
101781,2024-12,Internal Medicine,North,T-N63,Private Clinic,1,15.0,0,8.0,5,0,0,1,57.0,64.0,2.44,3.06,6.61,38.8,31.8,Non-preferred,W182,1.0,0.0,0,0
101866,2025-03,Nephrology,South,T-S69,Academic,8,23.0,8,2.0,5,1,10,1,79.8,139.0,9.02,12.25,49.89,27.2,75.1,Non-preferred,W212,0.0,0.0,0,1
