hcp_id,period_lag2,period_lag1,period,speaker_program_attended_12m_lag2,speaker_program_attended_12m_lag1,speaker_program_attended_12m,csv_line_lag2,csv_line_lag1,csv_line
100500,2024-05,2024-06,2024-07,0.0,1.0,0,41325.0,7467.0,38655
100500,2025-06,2025-07,2025-08,0.0,1.0,0,14511.0,34267.0,43266
100501,2024-06,2024-07,2024-08,0.0,1.0,0,29708.0,4491.0,38254
100501,2024-12,2025-01,2025-02,0.0,1.0,0,37328.0,47852.0,19145
100501,2025-02,2025-03,2025-04,0.0,1.0,0,19145.0,13162.0,15716
100502,2024-04,2024-05,2024-06,0.0,1.0,0,26266.0,14001.0,38833
100502,2024-06,2024-07,2024-08,0.0,1.0,0,38833.0,11533.0,7011
100502,2024-11,2024-12,2025-01,0.0,1.0,0,27129.0,21474.0,22564
100502,2025-01,2025-02,2025-03,0.0,1.0,0,22564.0,2789.0,23993
100503,2024-01,2024-02,2024-03,0.0,1.0,0,26190.0,24631.0,3845
100503,2024-08,2024-09,2024-10,0.0,1.0,0,42314.0,17423.0,16336
100503,2024-10,2024-11,2024-12,0.0,1.0,0,16336.0,38656.0,47660
100503,2025-01,2025-02,2025-03,0.0,1.0,0,7562.0,21318.0,42120
100503,2025-06,2025-07,2025-08,0.0,1.0,0,19911.0,5580.0,24897
100505,2024-04,2024-05,2024-06,0.0,1.0,0,34271.0,22946.0,5023
100505,2025-03,2025-04,2025-05,0.0,1.0,0,34135.0,46844.0,20079
100505,2025-07,2025-08,2025-09,0.0,1.0,0,5667.0,45065.0,26205
100505,2025-09,2025-10,2025-11,0.0,1.0,0,26205.0,23459.0,8161
100506,2024-03,2024-04,2024-05,0.0,1.0,0,35143.0,18301.0,42200
100506,2024-06,2024-07,2024-08,0.0,1.0,0,24128.0,33054.0,23609
100507,2024-06,2024-07,2024-08,0.0,1.0,0,6526.0,5777.0,28125
100508,2024-02,2024-03,2024-04,0.0,1.0,0,17934.0,6143.0,7035
100508,2024-08,2024-09,2024-10,0.0,1.0,0,8621.0,43380.0,9855
100509,2024-07,2024-08,2024-09,0.0,1.0,0,9984.0,25980.0,7244
100509,2024-10,2024-11,2024-12,0.0,1.0,0,23161.0,4531.0,12687
100510,2024-01,2024-02,2024-03,0.0,1.0,0,32103.0,18181.0,4138
100510,2024-08,2024-09,2024-10,0.0,1.0,0,2492.0,5159.0,38892
100510,2024-12,2025-01,2025-02,0.0,1.0,0,41868.0,4788.0,31220
100510,2025-03,2025-04,2025-05,0.0,1.0,0,40946.0,28109.0,12110
100511,2024-09,2024-10,2024-11,0.0,1.0,0,23290.0,34165.0,17557
100511,2025-01,2025-02,2025-03,0.0,1.0,0,41968.0,35523.0,3438
100512,2024-03,2024-04,2024-05,0.0,1.0,0,5947.0,30871.0,33723
100512,2024-06,2024-07,2024-08,0.0,1.0,0,2665.0,41237.0,20266
100512,2025-06,2025-07,2025-08,0.0,1.0,0,24808.0,46645.0,12998
100512,2025-08,2025-09,2025-10,0.0,1.0,0,12998.0,19466.0,4017
100513,2024-09,2024-10,2024-11,0.0,1.0,0,43937.0,37063.0,41188
100513,2025-04,2025-05,2025-06,0.0,1.0,0,31965.0,3746.0,39846
100513,2025-09,2025-10,2025-11,0.0,1.0,0,47635.0,43042.0,36389
100514,2024-01,2024-02,2024-03,0.0,1.0,0,10708.0,26717.0,27025
100514,2024-05,2024-06,2024-07,0.0,1.0,0,40706.0,3054.0,32734
100514,2025-07,2025-08,2025-09,0.0,1.0,0,34665.0,24162.0,5699
100515,2024-05,2024-06,2024-07,0.0,1.0,0,47928.0,34140.0,16814
100515,2024-10,2024-11,2024-12,0.0,1.0,0,12582.0,328.0,41335
100515,2025-01,2025-02,2025-03,0.0,1.0,0,35611.0,24377.0,41458
100515,2025-03,2025-04,2025-05,0.0,1.0,0,41458.0,35477.0,3684
100515,2025-06,2025-07,2025-08,0.0,1.0,0,30911.0,27579.0,19319
100515,2025-10,2025-11,2025-12,0.0,1.0,0,13540.0,33098.0,28407
100518,2025-05,2025-06,2025-07,0.0,1.0,0,35173.0,10085.0,27379
100518,2025-08,2025-09,2025-10,0.0,1.0,0,10280.0,16603.0,45872
100519,2024-02,2024-03,2024-04,0.0,1.0,0,5279.0,37638.0,11677
100519,2024-12,2025-01,2025-02,0.0,1.0,0,23905.0,14830.0,36371
100519,2025-06,2025-07,2025-08,0.0,1.0,0,40676.0,13629.0,32797
100520,2024-05,2024-06,2024-07,0.0,1.0,0,31044.0,31449.0,4453
100521,2024-02,2024-03,2024-04,0.0,1.0,0,23354.0,34842.0,469
100521,2025-05,2025-06,2025-07,0.0,1.0,0,19313.0,6873.0,19686
100521,2025-10,2025-11,2025-12,0.0,1.0,0,28208.0,33719.0,13913
100522,2025-08,2025-09,2025-10,0.0,1.0,0,44610.0,30153.0,11686
100523,2024-04,2024-05,2024-06,0.0,1.0,0,20153.0,23719.0,39213
100523,2025-06,2025-07,2025-08,0.0,1.0,0,446.0,4751.0,25588
100523,2025-10,2025-11,2025-12,0.0,1.0,0,31756.0,38312.0,8471
100524,2024-04,2024-05,2024-06,0.0,1.0,0,35387.0,45957.0,42832
100524,2024-09,2024-10,2024-11,0.0,1.0,0,41576.0,21113.0,41328
100524,2025-03,2025-04,2025-05,0.0,1.0,0,14785.0,23230.0,23294
100525,2024-02,2024-03,2024-04,0.0,1.0,0,19514.0,15866.0,16261
100525,2024-05,2024-06,2024-07,0.0,1.0,0,42777.0,30061.0,30915
100525,2025-05,2025-06,2025-07,0.0,1.0,0,31105.0,38854.0,32242
100526,2025-07,2025-08,2025-09,0.0,1.0,0,23759.0,42864.0,16135
100526,2025-10,2025-11,2025-12,0.0,1.0,0,19728.0,8362.0,44063
100527,2024-01,2024-02,2024-03,0.0,1.0,0,19056.0,4652.0,10456
100527,2025-05,2025-06,2025-07,0.0,1.0,0,16063.0,38992.0,31641
100527,2025-08,2025-09,2025-10,0.0,1.0,0,41505.0,15163.0,29697
100529,2024-05,2024-06,2024-07,0.0,1.0,0,3549.0,39443.0,20598
100529,2025-02,2025-03,2025-04,0.0,1.0,0,34884.0,13671.0,40146
100530,2024-06,2024-07,2024-08,0.0,1.0,0,44463.0,667.0,2125
100530,2025-09,2025-10,2025-11,0.0,1.0,0,33347.0,19522.0,42765
100531,2024-01,2024-02,2024-03,0.0,1.0,0,5785.0,2325.0,30834
100531,2024-04,2024-05,2024-06,0.0,1.0,0,12598.0,41711.0,28531
100531,2024-10,2024-11,2024-12,0.0,1.0,0,34209.0,27281.0,26381
100531,2025-05,2025-06,2025-07,0.0,1.0,0,43439.0,43433.0,37937
100531,2025-10,2025-11,2025-12,0.0,1.0,0,38247.0,6429.0,9016
100533,2024-06,2024-07,2024-08,0.0,1.0,0,29503.0,24415.0,19141
100533,2025-03,2025-04,2025-05,0.0,1.0,0,24882.0,46222.0,41913
100533,2025-06,2025-07,2025-08,0.0,1.0,0,17505.0,38814.0,34163
100534,2024-11,2024-12,2025-01,0.0,1.0,0,5375.0,31264.0,35029
100534,2025-01,2025-02,2025-03,0.0,1.0,0,35029.0,22190.0,10674
100534,2025-05,2025-06,2025-07,0.0,1.0,0,39503.0,41079.0,17378
100534,2025-10,2025-11,2025-12,0.0,1.0,0,35566.0,21348.0,30619
100536,2025-09,2025-10,2025-11,0.0,1.0,0,406.0,7367.0,2897
100537,2024-02,2024-03,2024-04,0.0,1.0,0,33568.0,4157.0,8851
100537,2025-03,2025-04,2025-05,0.0,1.0,0,47268.0,15127.0,801
100538,2024-03,2024-04,2024-05,0.0,1.0,0,9980.0,5598.0,13098
100539,2024-02,2024-03,2024-04,0.0,1.0,0,40201.0,10372.0,30311
100539,2025-04,2025-05,2025-06,0.0,1.0,0,37643.0,38817.0,8560
100539,2025-09,2025-10,2025-11,0.0,1.0,0,44733.0,11023.0,48119
100540,2024-04,2024-05,2024-06,0.0,1.0,0,43233.0,28896.0,48350
100540,2024-07,2024-08,2024-09,0.0,1.0,0,41760.0,47574.0,25438
100541,2024-03,2024-04,2024-05,0.0,1.0,0,36047.0,38320.0,7323
100541,2025-05,2025-06,2025-07,0.0,1.0,0,4222.0,14482.0,21547
100541,2025-10,2025-11,2025-12,0.0,1.0,0,22975.0,19613.0,31026
100542,2024-04,2024-05,2024-06,0.0,1.0,0,5353.0,27774.0,5647
100542,2024-07,2024-08,2024-09,0.0,1.0,0,17996.0,36764.0,34875
100542,2025-09,2025-10,2025-11,0.0,1.0,0,11413.0,31522.0,37266
100544,2024-01,2024-02,2024-03,0.0,1.0,0,28276.0,1288.0,2949
100544,2025-06,2025-07,2025-08,0.0,1.0,0,20028.0,37106.0,16948
100545,2024-02,2024-03,2024-04,0.0,1.0,0,25689.0,17612.0,41296
100546,2024-09,2024-10,2024-11,0.0,1.0,0,42051.0,1448.0,21528
100547,2024-03,2024-04,2024-05,0.0,1.0,0,12802.0,44979.0,3540
100547,2024-07,2024-08,2024-09,0.0,1.0,0,3824.0,24049.0,42991
100547,2025-01,2025-02,2025-03,0.0,1.0,0,1034.0,7413.0,11415
100548,2024-01,2024-02,2024-03,0.0,1.0,0,23733.0,32333.0,25710
100548,2024-12,2025-01,2025-02,0.0,1.0,0,43482.0,21753.0,14012
100548,2025-10,2025-11,2025-12,0.0,1.0,0,15586.0,7575.0,47261
100549,2024-08,2024-09,2024-10,0.0,1.0,0,18198.0,15944.0,1402
100549,2024-10,2024-11,2024-12,0.0,1.0,0,1402.0,29339.0,23839
100549,2024-12,2025-01,2025-02,0.0,1.0,0,23839.0,3106.0,30587
100550,2025-02,2025-03,2025-04,0.0,1.0,0,2403.0,47692.0,3404
100550,2025-08,2025-09,2025-10,0.0,1.0,0,26809.0,18058.0,13160
100551,2025-04,2025-05,2025-06,0.0,1.0,0,18605.0,32581.0,29337
100551,2025-10,2025-11,2025-12,0.0,1.0,0,8967.0,37728.0,31062
100553,2024-04,2024-05,2024-06,0.0,1.0,0,26105.0,19525.0,42216
100554,2025-02,2025-03,2025-04,0.0,1.0,0,17086.0,22449.0,22908
100555,2024-03,2024-04,2024-05,0.0,1.0,0,11822.0,6187.0,17157
100555,2025-05,2025-06,2025-07,0.0,1.0,0,30195.0,40494.0,1454
100556,2024-01,2024-02,2024-03,0.0,1.0,0,46530.0,11912.0,12617
100556,2024-10,2024-11,2024-12,0.0,1.0,0,3373.0,11861.0,39477
100556,2025-06,2025-07,2025-08,0.0,1.0,0,36669.0,12940.0,17492
100557,2024-11,2024-12,2025-01,0.0,1.0,0,40924.0,44350.0,9829
100558,2024-02,2024-03,2024-04,0.0,1.0,0,3695.0,44886.0,23664
100558,2024-04,2024-05,2024-06,0.0,1.0,0,23664.0,26749.0,44183
100558,2024-07,2024-08,2024-09,0.0,1.0,0,31928.0,44415.0,21047
100559,2024-03,2024-04,2024-05,0.0,1.0,0,38901.0,8525.0,32200
100559,2024-05,2024-06,2024-07,0.0,1.0,0,32200.0,8037.0,41283
100559,2024-10,2024-11,2024-12,0.0,1.0,0,40779.0,23892.0,15099
100559,2025-05,2025-06,2025-07,0.0,1.0,0,7005.0,7231.0,2082
100560,2024-02,2024-03,2024-04,0.0,1.0,0,23195.0,37528.0,44176
100560,2024-10,2024-11,2024-12,0.0,1.0,0,1713.0,44142.0,34865
100561,2024-02,2024-03,2024-04,0.0,1.0,0,38629.0,1674.0,32185
100564,2024-07,2024-08,2024-09,0.0,1.0,0,2249.0,18913.0,43592
100564,2025-07,2025-08,2025-09,0.0,1.0,0,42032.0,21670.0,46919
100565,2024-08,2024-09,2024-10,0.0,1.0,0,32906.0,29921.0,47684
100565,2025-06,2025-07,2025-08,0.0,1.0,0,33603.0,42607.0,27445
100565,2025-10,2025-11,2025-12,0.0,1.0,0,9889.0,39337.0,43417
100566,2024-04,2024-05,2024-06,0.0,1.0,0,3927.0,43243.0,1221
100566,2024-09,2024-10,2024-11,0.0,1.0,0,6898.0,42194.0,26613
100566,2025-02,2025-03,2025-04,0.0,1.0,0,516.0,17115.0,11259
100567,2024-01,2024-02,2024-03,0.0,1.0,0,36876.0,5296.0,35751
100567,2024-03,2024-04,2024-05,0.0,1.0,0,35751.0,3360.0,34318
100569,2024-04,2024-05,2024-06,0.0,1.0,0,9421.0,42242.0,43367
100570,2024-03,2024-04,2024-05,0.0,1.0,0,12796.0,42210.0,44028
100570,2024-10,2024-11,2024-12,0.0,1.0,0,34453.0,12550.0,12619
100571,2025-02,2025-03,2025-04,0.0,1.0,0,37249.0,46569.0,7555
100571,2025-10,2025-11,2025-12,0.0,1.0,0,26259.0,34559.0,12284
100572,2024-03,2024-04,2024-05,0.0,1.0,0,11369.0,33419.0,24205
100572,2024-11,2024-12,2025-01,0.0,1.0,0,17957.0,8576.0,40581
100572,2025-07,2025-08,2025-09,0.0,1.0,0,16756.0,17201.0,16819
100572,2025-09,2025-10,2025-11,0.0,1.0,0,16819.0,12321.0,30059
100573,2024-09,2024-10,2024-11,0.0,1.0,0,17824.0,17899.0,24431
100573,2024-11,2024-12,2025-01,0.0,1.0,0,24431.0,43460.0,30836
100574,2024-06,2024-07,2024-08,0.0,1.0,0,25583.0,34354.0,21512
100574,2024-10,2024-11,2024-12,0.0,1.0,0,48330.0,25877.0,38378
100574,2025-01,2025-02,2025-03,0.0,1.0,0,32532.0,13473.0,21629
100575,2024-09,2024-10,2024-11,0.0,1.0,0,2019.0,7291.0,21806
100575,2025-10,2025-11,2025-12,0.0,1.0,0,38373.0,2681.0,23871
100576,2024-12,2025-01,2025-02,0.0,1.0,0,33830.0,17274.0,7331
100576,2025-03,2025-04,2025-05,0.0,1.0,0,40233.0,3798.0,41674
100576,2025-05,2025-06,2025-07,0.0,1.0,0,41674.0,3663.0,47506
100577,2024-07,2024-08,2024-09,0.0,1.0,0,33120.0,20.0,27944
100577,2025-03,2025-04,2025-05,0.0,1.0,0,11063.0,4084.0,5591
100577,2025-05,2025-06,2025-07,0.0,1.0,0,5591.0,34189.0,37320
100577,2025-07,2025-08,2025-09,0.0,1.0,0,37320.0,48100.0,23558
100578,2024-06,2024-07,2024-08,0.0,1.0,0,42831.0,12058.0,12490
100578,2024-08,2024-09,2024-10,0.0,1.0,0,12490.0,43602.0,17471
100578,2025-04,2025-05,2025-06,0.0,1.0,0,39535.0,10833.0,37805
100578,2025-07,2025-08,2025-09,0.0,1.0,0,6727.0,13275.0,38550
100578,2025-10,2025-11,2025-12,0.0,1.0,0,43435.0,18680.0,824
100579,2025-07,2025-08,2025-09,0.0,1.0,0,46136.0,24926.0,19227
100579,2025-09,2025-10,2025-11,0.0,1.0,0,19227.0,5290.0,12693
100580,2024-01,2024-02,2024-03,0.0,1.0,0,20695.0,29328.0,1380
100580,2025-06,2025-07,2025-08,0.0,1.0,0,15174.0,19717.0,46395
100582,2024-01,2024-02,2024-03,0.0,1.0,0,45599.0,180.0,22879
100582,2024-06,2024-07,2024-08,0.0,1.0,0,16103.0,13498.0,37838
100583,2024-03,2024-04,2024-05,0.0,1.0,0,30249.0,15731.0,19995
100583,2024-07,2024-08,2024-09,0.0,1.0,0,40453.0,18482.0,9955
100583,2024-10,2024-11,2024-12,0.0,1.0,0,21613.0,16097.0,7649
100583,2025-10,2025-11,2025-12,0.0,1.0,0,24226.0,7006.0,10309
100584,2024-03,2024-04,2024-05,0.0,1.0,0,35093.0,24139.0,16045
100585,2024-06,2024-07,2024-08,0.0,1.0,0,7678.0,25519.0,17711
100585,2025-03,2025-04,2025-05,0.0,1.0,0,15800.0,40106.0,16853
100585,2025-09,2025-10,2025-11,0.0,1.0,0,28061.0,23750.0,15165
100586,2024-04,2024-05,2024-06,0.0,1.0,0,26806.0,2506.0,41955
100586,2024-07,2024-08,2024-09,0.0,1.0,0,11007.0,16621.0,41583
100586,2025-02,2025-03,2025-04,0.0,1.0,0,17232.0,789.0,29733
100586,2025-07,2025-08,2025-09,0.0,1.0,0,13175.0,42433.0,44973
100588,2025-04,2025-05,2025-06,0.0,1.0,0,32902.0,46363.0,25576
100589,2024-07,2024-08,2024-09,0.0,1.0,0,33935.0,22056.0,5646
100589,2024-10,2024-11,2024-12,0.0,1.0,0,37060.0,23008.0,25384
100589,2024-12,2025-01,2025-02,0.0,1.0,0,25384.0,32136.0,17766
100591,2024-06,2024-07,2024-08,0.0,1.0,0,15377.0,7238.0,31326
100591,2025-04,2025-05,2025-06,0.0,1.0,0,19930.0,47465.0,13786
100592,2024-05,2024-06,2024-07,0.0,1.0,0,25694.0,7697.0,20346
100592,2024-07,2024-08,2024-09,0.0,1.0,0,20346.0,12144.0,9850
100592,2025-10,2025-11,2025-12,0.0,1.0,0,24010.0,38766.0,42641
100593,2025-05,2025-06,2025-07,0.0,1.0,0,40476.0,40.0,42376
100593,2025-07,2025-08,2025-09,0.0,1.0,0,42376.0,27640.0,12379
100594,2025-07,2025-08,2025-09,0.0,1.0,0,485.0,16275.0,37788
100595,2024-08,2024-09,2024-10,0.0,1.0,0,2170.0,219.0,27741
100595,2024-10,2024-11,2024-12,0.0,1.0,0,27741.0,30544.0,35941
100595,2025-01,2025-02,2025-03,0.0,1.0,0,7219.0,1439.0,6801
100595,2025-05,2025-06,2025-07,0.0,1.0,0,43710.0,27855.0,4997
100597,2025-04,2025-05,2025-06,0.0,1.0,0,37401.0,12531.0,2833
100597,2025-10,2025-11,2025-12,0.0,1.0,0,16640.0,35858.0,33881
100598,2024-05,2024-06,2024-07,0.0,1.0,0,27514.0,7299.0,12540
100598,2024-07,2024-08,2024-09,0.0,1.0,0,12540.0,47813.0,28528
100598,2025-07,2025-08,2025-09,0.0,1.0,0,18205.0,5349.0,3386
100599,2024-08,2024-09,2024-10,0.0,1.0,0,1453.0,39355.0,40230
100599,2024-11,2024-12,2025-01,0.0,1.0,0,5002.0,20467.0,42228
100600,2024-01,2024-02,2024-03,0.0,1.0,0,32281.0,3654.0,44704
100600,2025-02,2025-03,2025-04,0.0,1.0,0,39564.0,41744.0,5800
100602,2024-04,2024-05,2024-06,0.0,1.0,0,46350.0,17147.0,31660
100602,2024-06,2024-07,2024-08,0.0,1.0,0,31660.0,19733.0,20664
100602,2024-09,2024-10,2024-11,0.0,1.0,0,33496.0,31871.0,20354
100602,2025-03,2025-04,2025-05,0.0,1.0,0,17687.0,28250.0,27738
100603,2024-02,2024-03,2024-04,0.0,1.0,0,9372.0,13180.0,20088
100604,2024-07,2024-08,2024-09,0.0,1.0,0,13454.0,13280.0,38193
100604,2025-05,2025-06,2025-07,0.0,1.0,0,47457.0,27181.0,17416
100605,2024-06,2024-07,2024-08,0.0,1.0,0,18966.0,24005.0,2451
100605,2025-06,2025-07,2025-08,0.0,1.0,0,10767.0,40799.0,13458
100608,2024-03,2024-04,2024-05,0.0,1.0,0,32274.0,40224.0,37981
100608,2024-05,2024-06,2024-07,0.0,1.0,0,37981.0,29219.0,16064
100608,2024-09,2024-10,2024-11,0.0,1.0,0,22440.0,11471.0,30999
100608,2025-02,2025-03,2025-04,0.0,1.0,0,13865.0,12534.0,12554
100608,2025-08,2025-09,2025-10,0.0,1.0,0,41856.0,9017.0,6802
100609,2024-11,2024-12,2025-01,0.0,1.0,0,28090.0,48500.0,30596
100610,2025-05,2025-06,2025-07,0.0,1.0,0,17445.0,34197.0,31767
100610,2025-07,2025-08,2025-09,0.0,1.0,0,31767.0,37283.0,16211
100611,2025-09,2025-10,2025-11,0.0,1.0,0,19572.0,45553.0,33423
100612,2024-02,2024-03,2024-04,0.0,1.0,0,25399.0,27188.0,24806
100612,2024-04,2024-05,2024-06,0.0,1.0,0,24806.0,10021.0,28732
100612,2024-07,2024-08,2024-09,0.0,1.0,0,8706.0,36219.0,39170
100612,2025-04,2025-05,2025-06,0.0,1.0,0,5943.0,27012.0,19739
100612,2025-10,2025-11,2025-12,0.0,1.0,0,22207.0,47617.0,38052
100613,2024-05,2024-06,2024-07,0.0,1.0,0,37261.0,25334.0,25652
100613,2024-09,2024-10,2024-11,0.0,1.0,0,28089.0,48169.0,36536
100613,2025-05,2025-06,2025-07,0.0,1.0,0,38670.0,18588.0,23251
100615,2024-06,2024-07,2024-08,0.0,1.0,0,11200.0,23216.0,48086
100615,2025-02,2025-03,2025-04,0.0,1.0,0,43500.0,45746.0,42230
100615,2025-09,2025-10,2025-11,0.0,1.0,0,10325.0,25909.0,22383
100616,2024-12,2025-01,2025-02,0.0,1.0,0,19787.0,46480.0,29485
100616,2025-06,2025-07,2025-08,0.0,1.0,0,38710.0,4609.0,27781
100616,2025-08,2025-09,2025-10,0.0,1.0,0,27781.0,31249.0,9894
100617,2024-09,2024-10,2024-11,0.0,1.0,0,11115.0,14600.0,24177
100617,2025-02,2025-03,2025-04,0.0,1.0,0,11486.0,4990.0,16377
100617,2025-09,2025-10,2025-11,0.0,1.0,0,1416.0,8371.0,7720
100619,2024-01,2024-02,2024-03,0.0,1.0,0,43674.0,17493.0,39771
100619,2025-04,2025-05,2025-06,0.0,1.0,0,36214.0,40859.0,46563
100620,2024-05,2024-06,2024-07,0.0,1.0,0,8422.0,27683.0,29332
100620,2024-07,2024-08,2024-09,0.0,1.0,0,29332.0,8537.0,43459
100620,2025-05,2025-06,2025-07,0.0,1.0,0,19669.0,41909.0,7072
100623,2024-02,2024-03,2024-04,0.0,1.0,0,30063.0,30799.0,15968
100623,2024-10,2024-11,2024-12,0.0,1.0,0,12246.0,31442.0,4973
100624,2024-04,2024-05,2024-06,0.0,1.0,0,42190.0,35061.0,6848
100624,2025-01,2025-02,2025-03,0.0,1.0,0,29934.0,47345.0,36651
100626,2024-12,2025-01,2025-02,0.0,1.0,0,45925.0,20521.0,30956
100626,2025-08,2025-09,2025-10,0.0,1.0,0,44862.0,31070.0,8393
100627,2024-04,2024-05,2024-06,0.0,1.0,0,30375.0,34887.0,20017
100627,2024-06,2024-07,2024-08,0.0,1.0,0,20017.0,37368.0,39236
100628,2024-01,2024-02,2024-03,0.0,1.0,0,16378.0,31089.0,10667
100629,2024-04,2024-05,2024-06,0.0,1.0,0,3676.0,2882.0,20382
100629,2024-12,2025-01,2025-02,0.0,1.0,0,26650.0,16049.0,17277
100629,2025-10,2025-11,2025-12,0.0,1.0,0,34424.0,4485.0,29592
100630,2024-01,2024-02,2024-03,0.0,1.0,0,41111.0,34356.0,47136
100630,2025-07,2025-08,2025-09,0.0,1.0,0,39892.0,30470.0,541
100631,2025-04,2025-05,2025-06,0.0,1.0,0,6316.0,25135.0,42070
100632,2024-03,2024-04,2024-05,0.0,1.0,0,44578.0,19206.0,20689
100632,2025-03,2025-04,2025-05,0.0,1.0,0,25670.0,11010.0,38329
100634,2024-11,2024-12,2025-01,0.0,1.0,0,16466.0,39126.0,44154
100634,2025-08,2025-09,2025-10,0.0,1.0,0,36769.0,39754.0,39165
100635,2024-09,2024-10,2024-11,0.0,1.0,0,45726.0,18377.0,21657
100635,2025-03,2025-04,2025-05,0.0,1.0,0,46025.0,30980.0,40699
100637,2024-03,2024-04,2024-05,0.0,1.0,0,20624.0,30934.0,1274
100637,2025-05,2025-06,2025-07,0.0,1.0,0,10333.0,39786.0,12134
100638,2025-03,2025-04,2025-05,0.0,1.0,0,7008.0,15827.0,11214
100639,2024-05,2024-06,2024-07,0.0,1.0,0,22272.0,24838.0,25575
100640,2025-10,2025-11,2025-12,0.0,1.0,0,43960.0,47491.0,25006
100641,2024-03,2024-04,2024-05,0.0,1.0,0,8423.0,4962.0,40530
100641,2024-12,2025-01,2025-02,0.0,1.0,0,5965.0,22830.0,26548
100641,2025-03,2025-04,2025-05,0.0,1.0,0,10834.0,4120.0,31537
100641,2025-05,2025-06,2025-07,0.0,1.0,0,31537.0,10387.0,7804
100641,2025-07,2025-08,2025-09,0.0,1.0,0,7804.0,20339.0,16656
100642,2025-07,2025-08,2025-09,0.0,1.0,0,34224.0,27409.0,46351
100643,2024-02,2024-03,2024-04,0.0,1.0,0,38667.0,40373.0,21037
100643,2024-05,2024-06,2024-07,0.0,1.0,0,22288.0,12335.0,12683
100643,2024-08,2024-09,2024-10,0.0,1.0,0,17206.0,6927.0,7781
100644,2024-09,2024-10,2024-11,0.0,1.0,0,19941.0,20013.0,24759
100644,2025-05,2025-06,2025-07,0.0,1.0,0,47323.0,32302.0,2934
100644,2025-07,2025-08,2025-09,0.0,1.0,0,2934.0,43916.0,27920
100644,2025-10,2025-11,2025-12,0.0,1.0,0,42472.0,25513.0,47462
100646,2024-05,2024-06,2024-07,0.0,1.0,0,11838.0,11964.0,28076
100646,2025-06,2025-07,2025-08,0.0,1.0,0,29292.0,35030.0,3317
100647,2024-08,2024-09,2024-10,0.0,1.0,0,33355.0,46197.0,45508
100647,2025-01,2025-02,2025-03,0.0,1.0,0,24097.0,38370.0,19087
100648,2024-08,2024-09,2024-10,0.0,1.0,0,250.0,14227.0,6038
100648,2025-02,2025-03,2025-04,0.0,1.0,0,39779.0,16229.0,13765
100648,2025-10,2025-11,2025-12,0.0,1.0,0,47831.0,27899.0,42592
100649,2025-03,2025-04,2025-05,0.0,1.0,0,44518.0,6299.0,22651
100649,2025-06,2025-07,2025-08,0.0,1.0,0,8060.0,27074.0,11674
100649,2025-08,2025-09,2025-10,0.0,1.0,0,11674.0,8307.0,36470
100650,2024-05,2024-06,2024-07,0.0,1.0,0,14013.0,18365.0,9290
100650,2025-04,2025-05,2025-06,0.0,1.0,0,16984.0,40142.0,153
100652,2024-03,2024-04,2024-05,0.0,1.0,0,41446.0,41841.0,31838
100652,2025-06,2025-07,2025-08,0.0,1.0,0,12104.0,16330.0,4211
100652,2025-08,2025-09,2025-10,0.0,1.0,0,4211.0,41817.0,44244
100653,2024-07,2024-08,2024-09,0.0,1.0,0,1965.0,10894.0,26617
100653,2024-10,2024-11,2024-12,0.0,1.0,0,16711.0,33651.0,25686
100653,2024-12,2025-01,2025-02,0.0,1.0,0,25686.0,44883.0,10853
100654,2025-07,2025-08,2025-09,0.0,1.0,0,17582.0,9420.0,31495
100654,2025-09,2025-10,2025-11,0.0,1.0,0,31495.0,27395.0,17869
100655,2024-05,2024-06,2024-07,0.0,1.0,0,20385.0,21087.0,47649
100655,2025-07,2025-08,2025-09,0.0,1.0,0,42214.0,40688.0,9901
100656,2024-03,2024-04,2024-05,0.0,1.0,0,6436.0,2567.0,3421
100656,2025-02,2025-03,2025-04,0.0,1.0,0,18869.0,28278.0,42890
100656,2025-06,2025-07,2025-08,0.0,1.0,0,45952.0,34458.0,10720
100657,2025-09,2025-10,2025-11,0.0,1.0,0,36218.0,34679.0,10489
100658,2024-09,2024-10,2024-11,0.0,1.0,0,12300.0,12038.0,38259
100658,2025-06,2025-07,2025-08,0.0,1.0,0,14009.0,40130.0,2560
100659,2024-11,2024-12,2025-01,0.0,1.0,0,30649.0,48080.0,30632
100659,2025-10,2025-11,2025-12,0.0,1.0,0,12801.0,47935.0,39651
100660,2025-06,2025-07,2025-08,0.0,1.0,0,33183.0,5709.0,32840
100661,2024-02,2024-03,2024-04,0.0,1.0,0,25852.0,41416.0,1281
100662,2024-01,2024-02,2024-03,0.0,1.0,0,12924.0,1879.0,40226
100662,2024-07,2024-08,2024-09,0.0,1.0,0,15519.0,6067.0,13647
100662,2025-06,2025-07,2025-08,0.0,1.0,0,6531.0,15375.0,43176
100662,2025-09,2025-10,2025-11,0.0,1.0,0,29586.0,13696.0,46232
100663,2024-07,2024-08,2024-09,0.0,1.0,0,39340.0,44170.0,28768
100663,2025-09,2025-10,2025-11,0.0,1.0,0,22890.0,12023.0,6660
100664,2024-01,2024-02,2024-03,0.0,1.0,0,15411.0,45505.0,35437
100664,2024-04,2024-05,2024-06,0.0,1.0,0,47184.0,28348.0,40087
100664,2024-06,2024-07,2024-08,0.0,1.0,0,40087.0,45298.0,14955
100664,2025-07,2025-08,2025-09,0.0,1.0,0,27550.0,125.0,41768
